"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Bhutan","BTN","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","11.7464848303724","17.4307425380546","19.3545991002216","21.4038988335497","21.7796103162162","19.7628811262273","20.1137870246371","26.1763683988046","23.0706755316283","23.8089472957877","24.8528094832513","25.7750166707605","27.6749205142126","29.5280291270591","29.9568343500455","33.8569962200095","33.7629389124529","33.7888336809138","32.9020856028462","35.6450901187314","35.9905770119917","37.9083027323777","38.6006531116871","39.3652155796447","37.7427560413014","37.2892234172866","38.9856347128233","45.3756790150617","44.5101213349143","43.1681406218143","44.557902932362","42.9666288196673","44.2579997605847","44.6812770942002","42.890383084137","43.2211940765577","43.4627257266128","",
"Botswana","BWA","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","13.3741553858748","12.2812829137363","11.3128863156248","10.5209925052754","13.4443487606726","19.2073170731707","14.3631436314363","","","","","","","","","33.636175924014","34.6108589678938","35.7618771726535","41.7980351839159","48.6869031377899","50.7395723799509","47.2842835130971","49.1953898010221","53.9607877615615","57.3205609730885","61.2050336850133","62.3322164895476","62.2476184283253","65.5285620485883","64.9498396058644","61.0199256494272","58.9357471311985","55.7947934192107","53.0475640919957","46.9779854502631","46.4681854142112","48.5869594074389","49.158272874551","47.0943029318745","48.7501716207867","50.5273349445319","48.5286113674702","46.9829687475742","43.2632513322988","43.6027033054185","47.6341041043804","47.9872659945563","46.5414512868294","40.9927030108387","32.0607626134426","35.6557800290431","40.2471234931619","34.334108172888","36.7020374075831","38.7329353303144","33.1187071693494","34.7112849865082","",
"Central African Republic","CAF","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","15.5172385057471","21.7630798898072","24.1379363395225","27.4271844660194","27.7522872127782","26.0683760683761","26.9230823730936","27.2727325479173","26.8060836501901","22.5037257824143","22.9139588791127","20.2569230010641","19.6904505056665","22.3082864207369","22.5490211869062","20.0630927484601","18.9082691769945","13.0931950760958","14.6776473842498","15","15.9204816374328","13.5577541716485","15.5105177569268","16.9822614010437","19.3873344599114","20.3576393041916","21.2571007697825","21.0680019069424","21.9017528066242","22.062841377959","21.2256113810695","16.6785493505062","14.6021945337151","14.4369589784263","14.4325159909828","14.6287764806219","14.3331585565542","13.9830201585468","13.6955507957059","14.1054884664104","14.2729444700622","14.2577864542161","14.3781274121887","13.3682302721007","13.704258657953","13.8066112369991","13.8775985118117","13.7998299740739","16.8990253272622","16.6425581835225","16.4320999477135","16.0376606967964","",
"Canada","CAN","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.1458848165258","31.6745404522586","27.2208306316759","28.5510628351401","29.375297383388","28.8839156969724","28.8454450873362","","","","",
"Central Europe and the Baltics","CEB","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.5928738304991","35.1285634565311","35.1474227798936","34.5072323490449","33.5122531486686","32.9541158289442","32.6009301949647","32.1772010763295","32.2730554893151","33.3409988560874","33.510893023409","34.0700781005167","34.0418694246068","33.9412580779937","33.2554850026351","33.6209783251101","34.1449544390755","33.4218739352741","32.5687159757985","33.160440047939","33.3533914746148","32.795049956759","",
"Switzerland","CHE","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0057729101275","31.3298045659047","30.3690216420462","29.7844040105698","30.8131517335477","30.1457551337971","29.0261135644741","28.2554068538808","27.5475935954356","27.4014439885486","26.6424376783092","27.4112588889842","27.5743359041753","27.1489348656112","26.9212214837003","27.0192338389544","27.2992143590824","27.2214339651555","27.5450169469871","26.4500289347767","26.5828318804355","26.9287071288255","26.5532285868786","26.4121399507856","26.0214358989892","25.9001008402029","25.7924041934177","",
"Channel Islands","CHI","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","36.9145340415258","36.8896536889654","38.8473463432427","40.6153480636731","41.2062650977947","40.8632692843219","40.4665593213683","41.0950187856017","42.3973870440936","43.9486534256014","42.7714261695599","39.5939865416152","38.7386796741145","42.1270439676568","50.5296423067312","39.5857561611155","41.5675828103691","37.9568273726986","37.9572457567669","39.4485582359938","39.4920046433336","38.5055039673821","37.6627572613706","40.9177129709956","41.4356912627834","41.2180416496292","39.8514827009977","40.7896039548683","45.4108662051505","43.9121381840284","43.5501582290265","41.4339871713505","39.3479276170087","39.3824514472661","40.8155850342591","42.3384609350092","37.7881090295541","37.1412853419442","34.1767912642084","33.6099636832066","34.5695705524217","34.9327935352828","35.1544960989236","36.4796090696701","39.2215691939857","40.2774075388184","44.5875830031595","43.3493524830309","37.4122128215316","37.3802529619646","38.7613771694638","37.7763654311666","35.5703916091639","34.0832990897504","33.7158834640882","32.4133383463854","31.2946747575285","",
"China","CHN","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","44.3915379906129","31.9321593767751","31.3113061435209","33.068973804374","35.3289339410844","35.0922722029988","37.8779054376026","33.8869691227288","31.1106014563385","35.4194271735807","40.2728429179278","41.918678008873","42.7675912866322","42.8270807633699","42.4302436609258","45.3594341174535","45.0378103459814","46.7015384615385","47.7114113725849","46.9553996813155","48.0589719159208","45.9715778916296","44.6217953861277","44.2297902574522","42.9321216162921","42.713441567362","43.5155580426998","43.3194543342495","43.525663670299","42.4971289568981","41.0339899498414","41.488478535958","43.1164462135633","46.1777049373932","46.1642378381346","46.7517368209652","47.1054471288902","47.1002589269861","45.798809317332","45.3610277970467","45.5372786448855","44.7945705627514","44.4517167834309","45.6239644217591","45.9014016538702","47.0237711494889","47.5585666676616","46.8610339034192","46.9324780216527","45.8837730595634","46.3960542453506","46.4006848003029","45.273501998455","44.0081519030388","43.1029557698618","40.9316360475411","39.8098604647162","",
"Cote d'Ivoire","CIV","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.8996795346908","30.6103248791402","28.9243641978599","30.8122870063306","",
